                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 4.6386,                 8.9509,                  3.915,                      0,                      0,                      0,                      0,                  3.607,                 8.9482,                 3.2391,                 0.0991,                 0.0001,                 0.0001
                      2,                 4.5414,                  8.956,                 3.5871,                      0,                      0,                      0,                      0,                 3.5073,                 8.9247,                  3.201,               0.097152,              0.0001515,              0.0001515
